               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 139,            0.042885,             0.06315,          0.00057068,             0.88093,             0.85149,             0.90959,             0.53226,            0.038893,            0.056617,            0.000335,            0.000892,            0.000892,            0.000892
                 140,            0.042938,            0.063082,          0.00064227,             0.88733,              0.8449,             0.90881,             0.52949,            0.038945,            0.056997,          0.00034033,            0.000826,            0.000826,            0.000826
                 141,            0.042872,            0.060828,          0.00053787,             0.88974,             0.85061,              0.9094,             0.52953,            0.038906,            0.056539,          0.00032266,             0.00076,             0.00076,             0.00076
                 142,            0.042993,            0.064095,          0.00080317,             0.88934,             0.84437,             0.90925,             0.53262,             0.03892,            0.056432,          0.00029864,            0.000694,            0.000694,            0.000694
                 143,            0.043165,            0.062106,           0.0004773,             0.88897,             0.84248,             0.90462,              0.5325,            0.038938,            0.056657,          0.00031852,            0.000628,            0.000628,            0.000628
                 144,            0.043856,            0.060808,          0.00060513,             0.88932,             0.85136,             0.90888,             0.53409,            0.038918,            0.056561,          0.00031791,            0.000562,            0.000562,            0.000562
                 145,            0.042982,            0.064887,          0.00046842,             0.89178,             0.86068,             0.91567,             0.53404,            0.038871,            0.055966,          0.00030253,            0.000496,            0.000496,            0.000496
                 146,             0.04342,            0.062364,          0.00068253,             0.88945,               0.856,             0.91538,             0.53862,             0.03878,            0.055689,          0.00029286,             0.00043,             0.00043,             0.00043
                 147,            0.042029,            0.059081,          0.00052711,             0.90626,             0.84577,             0.91622,             0.53736,            0.038848,            0.055839,          0.00029551,            0.000364,            0.000364,            0.000364
                 148,            0.042391,            0.057787,          0.00059028,             0.90231,             0.84626,             0.91248,             0.53374,            0.038809,            0.055864,          0.00031748,            0.000298,            0.000298,            0.000298
                 149,            0.042613,            0.060556,          0.00049378,             0.89671,             0.84924,             0.91096,             0.53593,            0.038764,            0.055942,           0.0003179,            0.000232,            0.000232,            0.000232
